视频id,视频标题,视频作者,地区,时间,干净评论,segmented,情感得分,情感标签
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,新疆,2024-10-07 13:21,看影片全程流泪流泪流泪根本止不住先辈们太苦了以为会有彩蛋打扫卫生的阿姨说人都全打完了哪里有彩蛋哭着出了影院 外面绚丽多彩的万家灯火就是最好的彩蛋流泪感谢抱抱你,"[('影片', 'n'), ('全程', 'n'), ('流泪', 'n'), ('流泪', 'n'), ('流泪', 'n'), ('止不住', 'v'), ('先辈', 'n'), ('太苦', 'n'), ('彩蛋', 'n'), ('打扫卫生', 'nz'), ('阿姨', 'nr'), ('说', 'v'), ('全', 'a'), ('打完', 'v'), ('彩蛋', 'n'), ('哭', 'v'), ('影院', 'n'), (' ', 'x'), ('外面', 'f'), ('绚丽多彩', 'i'), ('万家灯火', 'i'), ('彩蛋', 'n'), ('流泪', 'n'), ('感谢', 'v'), ('抱抱', 'v')]",0.9727777696698728,积极
7421405814096727334,"星际迁移只是一个故事
但除此之外一定要谨慎
邓紫棋 邓紫棋IAMGLORIA世界巡回演唱会 邓紫棋演唱会 邓紫棋巡演日记",GEM鄧紫棋,浙江,2024-10-13 17:09,你好 我这边是主办方想要邀请邓紫棋做个人演唱会时间是2025年1月后具体看艺人档期安排城市也看艺人,"[('你好', 'l'), (' ', 'x'), ('主办方', 'n'), ('想要', 'v'), ('邀请', 'v'), ('邓紫棋', 'nr'), ('做', 'v'), ('演唱会', 'n'), ('时间', 'n'), ('2025', 'm'), ('年', 'm'), ('月', 'm'), ('艺人', 'n'), ('档期', 'n'), ('安排', 'v'), ('城市', 'ns'), ('艺人', 'n')]",0.1707882507471986,消极
7425245815997828363,霸王别姬,薛之谦,江苏,2024-10-14 00:13,薛之谦 当你一开口立马点赞评论比心比心比心还是那熟悉清脆的声音,"[('薛之谦', 'nr'), (' ', 'x'), ('开口', 'n'), ('点', 'm'), ('赞', 'v'), ('评论', 'n'), ('比心', 'n'), ('比心', 'n'), ('心', 's'), ('熟悉', 'v'), ('清脆', 'a'), ('声音', 'n')]",0.9998535200773536,积极
7394850201397251339,来来来 聊天,孙燕姿,辽宁,2024-07-24 12:04,38万赞疑问我不信给我冲奋斗,"[('38', 'm'), ('万赞', 'nr'), ('疑问', 'v'), ('不信', 'v'), ('奋斗', 'v')]",0.9920236273874226,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,甘肃,2024-10-07 01:07,雷总 su7的头顶激光雷达能不能在车内后视镜的位置去泣不成声能好看些不说雷达受损也能变低啊泣不成声,"[('雷总', 'nr'), (' ', 'x'), ('su7', 'eng'), ('头顶', 'n'), ('激光雷达', 'nz'), ('车内', 's'), ('后视镜', 'n'), ('位置', 'v'), ('泣不成声', 'i'), ('好看', 'v'), ('说', 'v'), ('雷达', 'nr'), ('受损', 'v'), ('变低', 'v'), ('泣不成声', 'i')]",0.9945132498132531,积极
7425104623888895266,原神 芙宁娜生日快乐不如我让它们也给你做个造型如何,原神,湖北,2024-10-13 17:51,好听且名字63 XX 向笨蛋投降 乐乐 覆辙 芙芙生日快乐爱心爱心爱心,"[('好听', 'v'), ('名字', 'n'), ('63', 'm'), (' ', 'x'), ('XX', 'eng'), (' ', 'x'), ('笨蛋', 'n'), ('投降', 'v'), (' ', 'x'), ('乐乐', 'a'), (' ', 'x'), ('覆辙', 'n'), (' ', 'x'), ('芙芙', 'nrt'), ('生日快乐', 'l'), ('爱心', 'n'), ('爱心', 'n'), ('爱心', 'n')]",0.9997984845985234,积极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,山东,2024-10-13 16:51,荣耀V3非常给力赞,"[('荣耀', 'nr'), ('V3', 'eng'), ('力赞', 'n')]",0.9748808777087875,积极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,福建,2024-10-13 19:03,周总好360超级粉丝猴年马月才能轮到我呀,"[('周', 'nr'), ('总', 'b'), ('360', 'm'), ('超级', 'b'), ('粉丝', 'n'), ('猴年马月', 'nz'), ('轮到', 'v')]",0.3063222391510009,消极
7425245815997828363,霸王别姬,薛之谦,山东,2024-10-13 23:55,超级好听啊哥你能不能和周深录一个版本流泪真的好听啊啊啊啊啊 小鑫姐真是让人惊喜,"[('超级', 'b'), ('好听', 'v'), ('哥', 'n'), ('周深录', 'nr'), ('版本', 'n'), ('流泪', 'n'), ('真的', 'd'), ('好听', 'v'), ('啊啊啊', 'nr'), (' ', 'x'), ('小鑫姐', 'nr'), ('惊喜', 'a')]",0.9613600811225331,积极
7394850201397251339,来来来 聊天,孙燕姿,四川,2024-07-24 12:10,期待燕姿2025演唱会小鼓掌小鼓掌小鼓掌先休养好身体健康第一可怜玫瑰,"[('期待', 'v'), ('燕姿', 'nr'), ('2025', 'm'), ('演唱会', 'n'), ('鼓掌', 'v'), ('鼓掌', 'v'), ('鼓掌', 'v'), ('先', 'd'), ('休养', 'v'), ('身体健康', 'l'), ('第一', 'm'), ('可怜', 'v'), ('玫瑰', 'n')]",0.9987006515289546,积极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,湖北,2024-10-13 21:49,360棒棒滴捂脸赞,"[('360', 'm'), ('棒棒', 'n'), ('滴', 'v'), ('捂', 'v'), ('脸', 'n'), ('赞', 'v')]",0.9898821978706428,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,湖南,2024-10-01 22:22,谁懂啊 真的好骄傲泣不成声,"[('懂', 'v'), (' ', 'x'), ('真的', 'd'), ('骄傲', 'a'), ('泣不成声', 'i')]",0.9655537379668848,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,吉林,2024-10-14 00:31,人造酸性网络蜈蚣 xa0xa0xa0xa0ノ你好这我担,"[('人造', 'n'), ('酸性', 'n'), ('网络', 'n'), ('蜈蚣', 'n'), (' ', 'x'), ('xa0xa0xa0xa0', 'eng'), ('ノ', 'x'), ('你好', 'l'), ('担', 'v')]",0.7975523323603393,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,广东,2024-10-12 23:50,雷总你好我用了小米手机很久在7月新出的小米小折叠看了你的发布会马上就换了可是产品很让人失望我打着微信语音视频看动漫手机直接卡到死机我用的小米10pro都不会这样却在小米的新手机上发生一直用小米的手机帮家人买的也都是小米的手机希望能重视一下产品现在对小折叠已经失望了等着换小米15不想在失望流泪,"[('雷总', 'nr'), ('你好', 'l'), ('小米', 'n'), ('手机', 'n'), ('很久', 'm'), ('月', 'm'), ('新出', 'v'), ('小米', 'n'), ('折叠', 'v'), ('发布会', 'n'), ('换', 'v'), ('产品', 'n'), ('失望', 'v'), ('打着', 'v'), ('微信', 'vn'), ('语音', 'n'), ('视频', 'n'), ('动漫', 'n'), ('手机', 'n'), ('卡', 'n'), ('死机', 'n'), ('我用', 'n'), ('小米', 'n'), ('10', 'm'), ('pro', 'eng'), ('小米', 'n'), ('新手机', 'nz'), ('发生', 'v'), ('小米', 'n'), ('手机', 'n'), ('帮', 'v'), ('家人', 'n'), ('买', 'v'), ('小米', 'n'), ('手机', 'n'), ('希望', 'v'), ('重视', 'v'), ('产品', 'n'), ('折叠', 'v'), ('失望', 'v'), ('换', 'v'), ('小米', 'n'), ('15', 'm'), ('不想', 'v'), ('失望', 'v'), ('流泪', 'n')]",0.922805176077338,积极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,广东,2024-08-05 00:55,看樊振东夺冠有人说他喜欢霉霉 所以我追到这来了,"[('樊振东', 'nr'), ('夺冠', 'v'), ('有人', 'r'), ('说', 'v'), ('喜欢', 'v'), ('霉霉', 'n'), (' ', 'x'), ('追到', 'v')]",0.02849542045967457,消极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,内蒙古,2024-10-13 16:56,周总  马上过生日了 最大的愿望就是希望360越来越好 最好能让我中一部手机泣不成声,"[('周', 'nr'), ('总', 'b'), (' ', 'x'), (' ', 'x'), ('过生日', 't'), (' ', 'x'), ('愿望', 'v'), ('希望', 'v'), ('360', 'm'), ('越来越', 'd'), (' ', 'x'), ('我中', 'r'), ('一部', 'm'), ('手机', 'n'), ('泣不成声', 'i')]",0.967261230980529,积极
7394850201397251339,来来来 聊天,孙燕姿,马来西亚,2024-08-02 13:45,孙燕姿要是我姐就好了 我做梦都会笑醒,"[('孙燕姿', 'nr'), ('姐', 'n'), (' ', 'x'), ('做梦', 'v'), ('笑醒', 'v')]",0.6008886260875678,积极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-07-15 17:52,加好友加好友加好友加好友加好友加好友加好友加好友饺子吉祥 SabrinaCarpenter Taylor Swift,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('饺子', 'n'), ('吉祥', 'nr'), (' ', 'x'), ('SabrinaCarpenter', 'eng'), (' ', 'x'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng')]",0.999993474583268,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,河北,2024-10-09 20:26,超级爱你 一直爱你 把荧光棒变成拐杖的陪伴你,"[('超级', 'b'), ('爱', 'v'), (' ', 'x'), ('爱', 'v'), (' ', 'x'), ('荧光棒', 'n'), ('拐杖', 'n'), ('陪伴', 'n')]",0.9995426521134682,积极
7425245815997828363,霸王别姬,薛之谦,浙江,2024-10-13 21:26,来台州哥 来台州开四巡好吗 拜托了,"[('台州', 'ns'), ('哥', 'n'), (' ', 'x'), ('台州', 'ns'), ('开', 'v'), ('巡', 'q'), (' ', 'x'), ('拜托', 'nrt')]",0.44902848455231736,消极
7421405814096727334,"星际迁移只是一个故事
但除此之外一定要谨慎
邓紫棋 邓紫棋IAMGLORIA世界巡回演唱会 邓紫棋演唱会 邓紫棋巡演日记",GEM鄧紫棋,浙江,2024-10-03 13:16,广州南宁深圳泉州合肥长沙佛山天津大连太原上海成都青岛南京郑州福州哈尔滨台州呼和浩特澳门北京衢州清远西安的朋友你们好吗我是GEM邓紫棋,"[('广州', 'ns'), ('南宁', 'ns'), ('深圳', 'ns'), ('泉州', 'ns'), ('合肥', 'n'), ('长沙', 'ns'), ('佛山', 'ns'), ('天津', 'ns'), ('大连', 'd'), ('太原', 'ns'), ('上海', 'ns'), ('成都', 'ns'), ('青岛', 'ns'), ('南京', 'ns'), ('郑州', 'ns'), ('福州', 'ns'), ('哈尔滨', 'ns'), ('台州', 'ns'), ('呼和浩特', 'ns'), ('澳门', 'ns'), ('北京', 'ns'), ('衢州', 'ns'), ('清远', 'a'), ('西安', 'ns'), ('朋友', 'n'), ('你们好', 'l'), ('GEM', 'eng'), ('邓紫棋', 'nr')]",0.9998028239511708,积极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-09-21 16:30,加好友加好友玫瑰玫瑰玫瑰Taylor Swift SabrinaCarpenter 德国小姐姐韦玫霖,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('SabrinaCarpenter', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr')]",0.9999714516253313,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,山西,2024-09-29 22:24,看到串串房终于理解贝壳贝壳找房 为啥不让经纪人收房做二房东了看来左辉先生的初衷了赞,"[('串串', 'n'), ('房', 'n'), ('终于', 'd'), ('理解', 'v'), ('贝壳', 'nr'), ('贝壳', 'nr'), ('找', 'v'), ('房', 'n'), (' ', 'x'), ('为啥', 'r'), ('不让', 'v'), ('经纪人', 'n'), ('收房', 'n'), ('做', 'v'), ('二房东', 'ns'), ('左辉', 'nr'), ('初衷', 'd'), ('了赞', 'v')]",0.4360909220196514,消极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-09-13 17:02,加好友加好友加好友加好友加好友加好友玫瑰玫瑰玫瑰玫瑰Taylor Swift SabrinaCarpenter 德国小姐姐韦玫霖,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('SabrinaCarpenter', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr')]",0.9999999690486093,积极
7394850201397251339,来来来 聊天,孙燕姿,福建,2024-07-24 21:47,好真实的燕姿庆幸福州616的大雨没有止步十年之后再一次见到燕姿录的视频还在反反复复观看,"[('真实', 'd'), ('燕姿', 'n'), ('庆幸', 'v'), ('福州', 'ns'), ('616', 'm'), ('大雨', 'n'), ('止步', 'd'), ('十年', 'm'), ('见到', 'v'), ('燕', 'nr'), ('姿录', 'n'), ('视频', 'n'), ('反反复复', 'l'), ('观看', 'v')]",0.9998667935535048,积极
7425245815997828363,霸王别姬,薛之谦,广东,2024-10-13 22:39,坏笑坏笑坏笑又有新歌听咯 开心,"[('坏', 'a'), ('笑', 'v'), ('坏', 'a'), ('笑', 'v'), ('坏', 'a'), ('笑', 'v'), ('新', 'a'), ('歌', 'n'), ('听', 'v'), ('咯', 'v'), (' ', 'x'), ('开心', 'v')]",0.906205410967179,积极
7408476801258769674,黑神话悟空  瑞幸咖啡X黑神话悟空合作TVC正式发布,黑神话悟空,山西,2024-09-22 20:05,提个不成熟的建议把花果山地图完善一下最好再加入一点点经营系统天命人完成一些任务便能恢复花果山的繁荣然后以此为班底反击天庭再加入一个小副本地府可以在地府里挑战已经杀死的boss新地图的话可以是瑶池击败boos夺取西王母的蟠桃树对天庭鲸吞不现实还是蚕食靠谱一点一点点夺走蟠桃树动摇天界根基,"[('提', 'v'), ('成熟', 'a'), ('建议', 'n'), ('花果山', 'nr'), ('地图', 'n'), ('完善', 'v'), ('一点点', 'm'), ('经营', 'vn'), ('系统', 'n'), ('天命', 'nz'), ('恢复', 'v'), ('花果山', 'nr'), ('繁荣', 'a'), ('以此', 'c'), ('班底', 'n'), ('反击', 'v'), ('天庭', 'n'), ('副', 'b'), ('府', 'nr'), ('地府', 'n'), ('里', 'f'), ('挑战', 'vn'), ('杀死', 'v'), ('boss', 'eng'), ('新', 'a'), ('地图', 'n'), ('瑶池', 'n'), ('击败', 'v'), ('boos', 'eng'), ('夺取', 'v'), ('西王母', 'nr'), ('蟠桃', 'n'), ('树', 'v'), ('天庭', 'n'), ('鲸吞', 'v'), ('现实', 'n'), ('蚕食', 'n'), ('谱', 'v'), ('一点', 'm'), ('一点点', 'm'), ('夺走', 'v'), ('蟠桃', 'n'), ('树', 'v'), ('动摇', 'v'), ('天界', 'n'), ('根基', 'n')]",0.9999989734343002,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,贵州,2024-09-30 15:03,各位 求求支支招  我女朋友租了个房子 住了快有一年多  卧室的门扳手 还有窗帘 自然损坏 很确定的自然损坏  租房合同上写着 居住过程中的自然损坏由甲方承担修复等费用  昨天晚上她洗澡的时候  头顶上的浴霸灯掉了出来 连着电线  她被吓到了 拍照发给房东看 她让我们承担责任  我就找房东说 这个东西还好是连着电线 如果没连着线 掉到身上我都不敢想  家里的东西在使用过程中损坏 合同上说明的是由房东承担维修等费用 她又不认 还让我们赔 我跟她骂了一顿 现在房东说不租了 要退租 怎么办啊流泪流泪流泪真的很急,"[(' ', 'x'), ('求求', 'v'), ('支', 'n'), ('支招', 'n'), (' ', 'x'), (' ', 'x'), ('女朋友', 'n'), ('租', 'v'), ('房子', 'n'), (' ', 'x'), ('住', 'v'), ('一年', 'm'), (' ', 'x'), (' ', 'x'), ('卧室', 'n'), ('门', 'n'), ('扳手', 'n'), (' ', 'x'), ('窗帘', 'n'), (' ', 'x'), ('自然', 'd'), ('损坏', 'v'), (' ', 'x'), ('自然', 'd'), ('损坏', 'v'), (' ', 'x'), (' ', 'x'), ('租房', 'n'), ('合同', 'a'), ('写', 'v'), (' ', 'x'), ('居住', 'v'), ('过程', 'n'), ('中', 'f'), ('自然', 'd'), ('损坏', 'v'), ('甲方', 'n'), ('承担', 'v'), ('修复', 'v'), ('费用', 'n'), (' ', 'x'), (' ', 'x'), ('昨天晚上', 't'), ('洗澡', 'v'), (' ', 'x'), (' ', 'x'), ('头顶', 'n'), ('浴', 'vn'), ('霸', 'n'), ('灯', 'n'), ('掉', 'v'), (' ', 'x'), ('电线', 'n'), (' ', 'x'), (' ', 'x'), ('吓到', 'v'), (' ', 'x'), ('拍照', 'v'), ('发给', 'vn'), ('房东', 'n'), (' ', 'x'), ('承担责任', 'l'), (' ', 'x'), (' ', 'x'), ('找', 'v'), ('房东', 'n'), ('说', 'v'), (' ', 'x'), ('东西', 'ns'), ('还好', 'v'), ('连着', 'p'), ('电线', 'n'), (' ', 'x'), ('没连', 'v'), ('线', 'n'), (' ', 'x'), ('掉', 'v'), ('身上', 's'), ('想', 'v'), (' ', 'x'), (' ', 'x'), ('家里', 's'), ('东西', 'ns'), ('过程', 'n'), ('中', 'f'), ('损坏', 'v'), (' ', 'x'), ('合同', 'a'), ('房东', 'n'), ('承担', 'v'), ('维修', 'v'), ('费用', 'n'), (' ', 'x'), ('认', 'v'), (' ', 'x'), ('赔', 'v'), (' ', 'x'), ('骂', 'v'), ('一顿', 'm'), (' ', 'x'), ('房东', 'n'), ('说', 'v'), ('租', 'v'), (' ', 'x'), ('退租', 'v'), (' ', 'x'), ('流泪', 'n'), ('流泪', 'n'), ('流泪', 'n'), ('真的', 'd'), ('急', 'v')]",1.7763568394002505e-15,消极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,河南,2024-10-14 13:19,小刘不艺谋 他好丢人哈哈哈哈哈哈哈,"[('小刘', 'nr'), ('艺谋', 'n'), (' ', 'x'), ('丢人', 'v'), ('哈哈哈哈', 'o'), ('哈哈哈', 'o')]",0.9645076989285725,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,河南,2024-10-01 12:24,Ariel 哆啦Z梦 发财被爱好运常在 小阿小阿杰 你的珂媛 流泪我要去看了,"[('Ariel', 'eng'), (' ', 'x'), ('哆啦', 'z'), ('Z', 'eng'), ('梦', 'n'), (' ', 'x'), ('发财', 'v'), ('爱好', 'a'), ('运常', 'n'), (' ', 'x'), ('阿小阿杰', 'nr'), (' ', 'x'), ('珂', 'y'), ('媛', 'x'), (' ', 'x'), ('流泪', 'n')]",0.9485227324148339,积极
7394850201397251339,来来来 聊天,孙燕姿,山东,2024-07-25 12:46,对啊没什么的   好想你  我们年级越大身体越弱一定要好好照顾自己哦爱你,"[('没什么', 'l'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('好想你', 'l'), (' ', 'x'), (' ', 'x'), ('年级', 'b'), ('越', 'd'), ('身体', 'n'), ('越', 'd'), ('弱', 'a'), ('好好', 'd'), ('照顾', 'v'), ('爱', 'v')]",0.9996506673277371,积极
7359369403386924303,"At this hearing I stand before my fellow members of The Tortured Poets Department with a summary of my findings
Album today
Fortnight music video tomorrow at 8pm et",Taylor Swift,辽宁,2024-08-05 17:29,加好友加好友加好友加好友加好友加好友加好友加好友玫瑰玫瑰Taylor Swift 德国小姐姐韦玫霖 SabrinaCarpenter,"[('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('加', 'v'), ('好友', 'n'), ('玫瑰', 'n'), ('玫瑰', 'n'), ('Taylor', 'eng'), (' ', 'x'), ('Swift', 'eng'), (' ', 'x'), ('德国', 'ns'), ('小姐姐', 'nr'), ('韦玫霖', 'nr'), (' ', 'x'), ('SabrinaCarpenter', 'eng')]",0.9999999877821643,积极
7394850201397251339,来来来 聊天,孙燕姿,河南,2024-07-23 23:22,燕姿生日快乐啊啊啊啊 顺心做自己喜欢做的事情玫瑰,"[('燕姿', 'nr'), ('生日快乐', 'l'), ('啊啊啊', 'nr'), (' ', 'x'), ('顺心', 'ad'), ('做', 'v'), ('喜欢', 'v'), ('做', 'v'), ('事情', 'n'), ('玫瑰', 'n')]",0.9983884778941149,积极
